Date,USD,GBP,EURO
1983-05-18,13.36,8.5535,
1983-05-19,13.41,8.6265,
1983-05-20,13.29,8.5385,
1983-05-23,12.729,8.192,
1983-05-24,13.24,8.4305,
1983-05-25,13.275,8.403,
1983-05-26,13.352,8.362,
1983-05-27,13.225,8.2475,
1983-05-31,13.545,8.4155,
1983-06-01,12.745,7.993,
1983-06-02,12.25,7.7095,
1983-06-03,12.195,7.795,
1983-06-06,11.725,7.3975,
1983-06-07,11.09,7.066,
1983-06-08,11.1,7.054,
1983-06-09,11.25,7.1135,
1983-06-10,11.733,7.425,
1983-06-13,11.728,7.5205,
1983-06-14,11.712,7.611,
1983-06-15,11.398,7.5185,
1983-06-16,11.55,7.564,
1983-06-17,11.72,7.664,
1983-06-20,11.56,7.538,
1983-06-21,11.74,7.653,
1983-06-22,12.157,7.9525,
1983-06-23,12.1,7.875,
1983-06-24,12.305,7.955,
1983-06-27,12.262,7.929,
1983-06-28,11.588,7.6035,
1983-06-29,11.63,7.594,
1983-06-30,11.598,7.5755,
1983-07-01,11.565,7.534,
1983-07-04,11.645,7.606,
1983-07-05,11.48,7.503,
1983-07-06,11.42,7.43,
1983-07-07,11.61,7.4965,
1983-07-08,12.033,7.8085,
1983-07-11,12.08,7.8685,
1983-07-12,12.382,8.0795,
1983-07-13,12.15,7.954,
1983-07-14,12.19,7.962,
1983-07-15,11.968,7.876,
1983-07-18,11.95,7.841,
1983-07-19,12.133,7.969,
1983-07-20,12.258,8.0565,
1983-07-21,12.547,8.204,
1983-07-22,12.28,8.058,
1983-07-25,12.105,7.9745,
1983-07-26,12.431,8.1435,
1983-07-27,12.36,8.089,
1983-07-28,12.35,8.0815,
1983-07-29,12.145,7.9795,
1983-08-01,11.805,7.797,
1983-08-02,11.87,7.8505,
1983-08-03,11.845,7.868,
1983-08-04,11.93,8.023,
1983-08-05,11.585,7.8275,
1983-08-08,11.575,7.797,
1983-08-09,11.623,7.7825,
1983-08-10,11.48,7.7255,
1983-08-11,11.63,7.858,
1983-08-12,11.724,7.9215,
1983-08-15,12.005,8.0505,
1983-08-16,12.42,8.266,
1983-08-17,12.48,8.2685,
1983-08-18,12.447,8.1755,
1983-08-19,12.222,8.0445,
1983-08-22,12.38,8.115,
1983-08-23,12.767,8.317,
1983-08-24,12.525,8.2345,
1983-08-25,12.507,8.272,
1983-08-26,12.21,8.102,
1983-08-30,12.268,8.184,
1983-08-31,11.99,8.0335,
1983-09-01,12.16,8.0985,
1983-09-02,12.19,8.1595,
1983-09-05,12.34,8.221,
1983-09-06,12.38,8.256,
1983-09-07,12.148,8.131,
1983-09-08,12.175,8.156,
1983-09-09,12.245,8.196,
1983-09-12,12.27,8.156,
1983-09-13,11.85,7.924,
1983-09-14,11.745,7.872,
1983-09-15,11.63,7.7895,
1983-09-16,11.682,7.7905,
1983-09-19,11.941,7.9525,
1983-09-20,11.875,7.858,
1983-09-21,11.877,7.885,
1983-09-22,11.785,7.8375,
1983-09-23,11.94,7.9625,
1983-09-26,12.075,8.031,
1983-09-27,11.875,7.93,
1983-09-28,11.905,7.942,
1983-09-29,11.712,7.813,
1983-09-30,11.24,7.511,
1983-10-03,10.4,6.982,
1983-10-04,10.422,7.066,
1983-10-05,9.74,6.5535,
1983-10-06,10.35,6.9415,
1983-10-07,10.323,6.8795,
1983-10-10,10.434,6.88,
1983-10-11,10.562,6.981,
1983-10-12,10.202,6.8105,
1983-10-13,10.253,6.814,
1983-10-14,10.432,6.98,
1983-10-17,10.4,6.9195,
1983-10-18,10.115,6.742,
1983-10-19,9.9,6.6155,
1983-10-20,9.51,6.3485,
1983-10-21,9.527,6.345,
1983-10-24,9.62,6.422,
1983-10-25,9.58,6.391,
1983-10-26,9.482,6.332,
1983-10-27,8.588,5.758,
1983-10-28,9.002,6.0215,
1983-10-31,8.74,5.842,
1983-11-01,8.37,5.6025,
1983-11-02,8.76,5.899,
1983-11-03,8.695,5.8375,
1983-11-04,8.905,5.9905,
1983-11-07,8.82,5.9395,
1983-11-08,9.033,6.092,
1983-11-09,8.945,6.0295,
1983-11-10,9.01,6.0695,
1983-11-11,8.915,5.991,
1983-11-14,8.955,6.012,
1983-11-15,9.063,6.105,
1983-11-16,9.04,6.0795,
1983-11-17,8.585,5.795,
1983-11-18,8.61,5.8205,
1983-11-21,8.39,5.7115,
1983-11-22,8.612,5.8525,
1983-11-23,8.552,5.8155,
1983-11-24,8.475,5.775,
1983-11-25,8.555,5.8585,
1983-11-28,8.71,5.9635,
1983-11-29,9.02,6.193,
1983-11-30,9.81,6.6985,
1983-12-01,9.58,6.5545,
1983-12-02,9.732,6.6725,
1983-12-05,9.668,6.654,
1983-12-06,9.502,6.578,
1983-12-07,9.566,6.608,
1983-12-08,9.811,6.8145,
1983-12-09,9.25,6.444,
1983-12-12,9.47,6.603,
1983-12-13,9.38,6.5755,
1983-12-14,9.3325,6.6045,
1983-12-15,9.28,6.5285,
1983-12-16,8.848,6.244,
1983-12-19,8.643,6.091,
1983-12-20,8.645,6.089,
1983-12-21,8.785,6.182,
1983-12-22,8.743,6.116,
1983-12-23,8.835,6.1785,
1983-12-28,8.792,6.129,
1983-12-29,8.805,6.106,
1983-12-30,8.91,6.1425,
1984-01-03,8.96,6.243,
1984-01-04,8.48,5.999,
1984-01-05,8.436,5.97,
1984-01-06,8.413,5.9775,
1984-01-09,7.9,5.653,
1984-01-10,8.11,5.768,
1984-01-11,8.02,5.7225,
1984-01-12,7.97,5.703,
1984-01-13,8.09,5.7725,
1984-01-16,8.057,5.714,
1984-01-17,8.017,5.612,
1984-01-18,8.013,5.687,
1984-01-19,8.244,5.8115,
1984-01-20,8.295,5.852,
1984-01-23,8.258,5.8755,
1984-01-24,7.977,5.698,
1984-01-25,8.079,5.7685,
1984-01-26,8.132,5.7715,
1984-01-27,8.125,5.785,
1984-01-30,8.285,5.8905,
1984-01-31,8.43,6.0065,
1984-02-01,8.702,6.187,
1984-02-02,8.83,6.2205,
1984-02-03,8.87,6.218,
1984-02-06,8.732,6.143,
1984-02-07,8.635,6.107,
1984-02-08,9.033,6.37,
1984-02-09,9.05,6.3555,
1984-02-10,8.732,6.1665,
1984-02-13,8.702,6.1345,
1984-02-14,8.645,6.0985,
1984-02-15,9.007,6.2745,
1984-02-16,9.153,6.3365,
1984-02-17,9.04,6.2545,
1984-02-20,9.133,6.316,
1984-02-21,9.26,6.393,
1984-02-22,9.422,6.5045,
1984-02-23,9.75,6.663,
1984-02-24,9.624,6.556,
1984-02-27,9.525,6.484,
1984-02-28,9.865,6.6075,
1984-02-29,9.64,6.474,
1984-03-01,9.625,6.4705,
1984-03-02,9.667,6.5265,
1984-03-05,10.11,6.797,
1984-03-06,10.035,6.7645,
1984-03-07,9.933,6.6935,
1984-03-08,9.66,6.576,
1984-03-09,9.872,6.757,
1984-03-12,9.692,6.688,
1984-03-13,9.749,6.673,
1984-03-14,9.872,6.686,
1984-03-15,9.418,6.4615,
1984-03-16,9.427,6.497,
1984-03-19,9.46,6.5535,
1984-03-20,9.534,6.6275,
1984-03-21,9.555,6.6865,
1984-03-22,9.525,6.6585,
1984-03-23,9.39,6.571,
1984-03-26,9.395,6.5105,
1984-03-27,9.497,6.5565,
1984-03-28,9.42,6.5175,
1984-03-29,9.805,6.748,
1984-03-30,9.65,6.7015,
1984-04-02,9.742,6.763,
1984-04-03,9.355,6.558,
1984-04-04,9.36,6.548,
1984-04-05,9.37,6.525,
1984-04-06,9.105,6.404,
1984-04-09,9.19,6.4155,
1984-04-10,9.162,6.4135,
1984-04-11,9.292,6.4775,
1984-04-12,9.24,6.439,
1984-04-13,9.13,6.378,
1984-04-16,9.145,6.422,
1984-04-17,9.175,6.4475,
1984-04-18,9.207,6.479,
1984-04-19,9.325,6.5645,
1984-04-24,9.348,6.6065,
1984-04-25,9.245,6.5519,
1984-04-26,9.22,6.5295,
1984-04-27,9.092,6.4805,
1984-04-30,8.962,6.4195,
1984-05-01,8.928,6.391,
1984-05-02,8.96,6.407,
1984-05-03,9.052,6.454,
1984-05-04,9.048,6.408,
1984-05-08,8.585,6.1805,
1984-05-09,8.65,6.2565,
1984-05-10,8.605,6.2355,
1984-05-11,8.75,6.3245,
1984-05-14,8.83,6.3755,
1984-05-15,8.835,6.379,
1984-05-16,8.94,6.404,
1984-05-17,9.06,6.4875,
1984-05-18,8.895,6.4165,
1984-05-21,9.152,6.5745,
1984-05-22,9.088,6.537,
1984-05-23,9.105,6.562,
1984-05-24,8.92,6.485,
1984-05-25,9.16,6.6135,
1984-05-29,9.202,6.6565,
1984-05-30,9.16,6.623,
1984-05-31,9.12,6.5825,
1984-06-01,9.363,6.726,
1984-06-04,9.375,6.67,
1984-06-05,9.347,6.681,
1984-06-06,9.302,6.661,
1984-06-07,9.225,6.5845,
1984-06-08,9.121,6.529,
1984-06-11,9.008,6.4495,
1984-06-12,8.673,6.26,
1984-06-13,8.705,6.2785,
1984-06-14,8.695,6.2665,
1984-06-15,8.65,6.266,
1984-06-18,8.44,6.1225,
1984-06-19,8.565,6.2315,
1984-06-20,8.568,6.2245,
1984-06-21,8.48,6.224,
1984-06-22,8.647,6.345,
1984-06-25,8.522,6.3,
1984-06-26,8.365,6.18,
1984-06-27,8.355,6.1635,
1984-06-28,8.36,6.217,
1984-06-29,8.392,6.205,
1984-07-02,8.295,6.156,
1984-07-03,8.21,6.12,
1984-07-04,8.156,6.0955,
1984-07-05,7.808,5.8995,
1984-07-06,7.6,5.736,
1984-07-09,7.244,5.532,
1984-07-10,7.54,5.7515,
1984-07-11,7.199,5.5205,
1984-07-12,7.262,5.554,
1984-07-13,7.38,5.608,
1984-07-16,7.595,5.7405,
1984-07-17,7.458,5.6285,
1984-07-18,7.43,5.6495,
1984-07-19,7.566,5.7385,
1984-07-20,7.39,5.5815,
1984-07-23,7.196,5.4495,
1984-07-24,7.153,5.423,
1984-07-25,7.198,5.4375,
1984-07-26,7.243,5.4305,
1984-07-27,6.985,5.316,
1984-07-30,6.918,5.291,
1984-07-31,7.11,5.446,
1984-08-01,7.015,5.388,
1984-08-02,7.345,5.6175,
1984-08-03,7.54,5.7055,
1984-08-06,7.7,5.8005,
1984-08-07,7.355,5.6295,
1984-08-08,7.538,5.7695,
1984-08-09,7.48,5.7075,
1984-08-10,7.885,5.976,
1984-08-13,7.586,5.802,
1984-08-14,7.871,5.9785,
1984-08-15,7.921,5.9955,
1984-08-16,7.892,5.954,
1984-08-17,7.851,5.941,
1984-08-20,7.785,5.9,
1984-08-21,7.483,5.699,
1984-08-22,7.5,5.7165,
1984-08-23,7.65,5.844,
1984-08-24,7.59,5.7895,
1984-08-28,7.61,5.82,
1984-08-29,7.61,5.809,
1984-08-30,7.565,5.766,
1984-08-31,7.445,5.683,
1984-09-03,7.315,5.6075,
1984-09-04,7.209,5.5605,
1984-09-05,7.11,5.5375,
1984-09-06,7.178,5.597,
1984-09-07,7.16,5.599,
1984-09-10,7.158,5.612,
1984-09-11,7.19,5.638,
1984-09-12,7.187,5.615,
1984-09-13,7.085,5.574,
1984-09-14,7.177,5.658,
1984-09-17,7.101,5.674,
1984-09-18,6.979,5.723,
1984-09-19,7.125,5.746,
1984-09-20,7.12,5.7535,
1984-09-21,7.142,5.883,
1984-09-24,7.652,6.1265,
1984-09-25,7.525,6.098,
1984-09-26,7.582,6.181,
1984-09-27,7.44,5.9805,
1984-09-28,7.435,5.96,
1984-10-01,7.453,6.0325,
1984-10-02,7.507,6.042,
1984-10-03,7.61,6.089,
1984-10-04,7.58,6.1065,
1984-10-05,7.573,6.088,
1984-10-08,7.28,5.872,
1984-10-09,7.24,5.872,
1984-10-10,7.105,5.795,
1984-10-11,7.115,5.808,
1984-10-12,7.126,5.803,
1984-10-15,7.215,5.943,
1984-10-16,7.266,6.0375,
1984-10-17,7.278,6.0325,
1984-10-18,7.155,6.048,
1984-10-19,7.21,6.0335,
1984-10-22,7.183,6.0135,
1984-10-23,7.255,6.018,
1984-10-24,7.325,6.014,
1984-10-25,7.305,5.966,
1984-10-26,7.262,5.945,
1984-10-29,7.205,5.9585,
1984-10-30,7.195,5.946,
1984-10-31,7.195,5.905,
1984-11-01,7.176,5.877,
1984-11-02,7.415,5.925,
1984-11-05,7.504,5.9365,
1984-11-06,7.573,6.003,
1984-11-07,7.85,6.1545,
1984-11-08,7.69,6.055,
1984-11-09,7.615,6.0775,
1984-11-12,7.67,6.0655,
1984-11-13,7.828,6.125,
1984-11-14,7.657,6.034,
1984-11-15,7.595,6.011,
1984-11-16,7.608,6.0335,
1984-11-19,7.532,6.004,
1984-11-20,7.48,5.996,
1984-11-21,7.512,6.0985,
1984-11-22,7.576,6.142,
1984-11-23,7.523,6.151,
1984-11-26,7.45,6.1875,
1984-11-27,7.375,6.105,
1984-11-28,7.128,5.9525,
1984-11-29,7.123,5.921,
1984-11-30,7.051,5.871,
1984-12-03,6.998,5.871,
1984-12-04,7.068,5.8825,
1984-12-05,7.096,5.8525,
1984-12-06,7.076,5.8795,
1984-12-07,6.987,5.7935,
1984-12-10,6.85,5.6895,
1984-12-11,6.833,5.68,
1984-12-12,6.789,5.667,
1984-12-13,6.82,5.696,
1984-12-14,6.675,5.609,
1984-12-17,6.565,5.505,
1984-12-18,6.32,5.345,
1984-12-19,6.388,5.4365,
1984-12-20,6.22,5.332,
1984-12-21,6.41,5.4785,
1984-12-27,6.28,5.3675,
1984-12-28,6.385,5.476,
1984-12-31,6.288,5.4255,
1985-01-02,6.25,5.4655,
1985-01-03,6.017,5.2365,
1985-01-04,6.087,5.279,
1985-01-07,5.83,5.0985,
1985-01-08,6.075,5.2595,
1985-01-09,5.878,5.147,
1985-01-10,6.09,5.3445,
1985-01-11,6.11,5.4,
1985-01-14,6.004,5.311,
1985-01-15,5.989,5.364,
1985-01-16,6.015,5.3585,
1985-01-17,6.18,5.5145,
1985-01-18,6.259,5.576,
1985-01-21,6.2055,5.5085,
1985-01-22,6.25,5.548,
1985-01-23,6.045,5.4085,
1985-01-24,5.99,5.377,
1985-01-25,5.946,5.309,
1985-01-28,5.9455,5.342,
1985-01-29,6.239,5.5805,
1985-01-30,6.167,5.4915,
1985-01-31,6.33,5.6115,
1985-02-01,6.295,5.588,
1985-02-04,6.139,5.4925,
1985-02-05,6.145,5.5285,
1985-02-06,6.2,5.5705,
1985-02-07,6.151,5.5065,
1985-02-08,6.135,5.495,
1985-02-11,6.08,5.5,
1985-02-12,6.217,5.6775,
1985-02-13,6.206,5.704,
1985-02-14,6.297,5.769,
1985-02-15,6.32,5.73,
1985-02-18,6.27,5.692,
1985-02-19,6.218,5.6995,
1985-02-20,6.23,5.7,
1985-02-21,6.166,5.67,
1985-02-22,6.0,5.571,
1985-02-25,5.45,5.1365,
1985-02-26,5.58,5.3525,
1985-02-27,5.771,5.2705,
1985-02-28,5.715,5.2335,
1985-03-01,5.605,5.236,
1985-03-04,5.64,5.2635,
1985-03-05,5.661,5.3365,
1985-03-06,5.622,5.324,
1985-03-07,5.68,5.3285,
1985-03-08,5.675,5.3435,
1985-03-11,5.6425,5.21,
1985-03-12,5.516,5.086,
1985-03-13,5.57,5.1335,
1985-03-14,5.6565,5.235,
1985-03-15,5.635,5.2345,
1985-03-18,5.71,5.21,
1985-03-19,6.042,5.3025,
1985-03-20,6.46,5.651,
1985-03-21,6.109,5.2845,
1985-03-22,6.39,5.42,
1985-03-25,6.305,5.3635,
1985-03-26,6.265,5.3295,
1985-03-27,6.589,5.4455,
1985-03-28,6.565,5.333,
1985-03-29,6.66,5.371,
1985-04-01,6.52,5.2965,
1985-04-02,6.42,5.3055,
1985-04-03,6.497,5.293,
1985-04-04,6.39,5.2895,
1985-04-09,6.628,5.5005,
1985-04-10,6.635,5.488,
1985-04-11,6.678,5.4205,
1985-04-12,6.665,5.319,
1985-04-15,6.75,5.263,
1985-04-16,6.635,5.1715,
1985-04-17,6.451,5.022,
1985-04-18,6.438,5.0735,
1985-04-19,6.4015,4.9545,
1985-04-22,6.441,4.999,
1985-04-23,6.356,4.999,
1985-04-24,6.1235,4.9805,
1985-04-25,6.185,5.0885,
1985-04-26,6.24,5.2085,
1985-04-29,6.242,5.079,
1985-04-30,6.322,5.08,
1985-05-01,6.15,4.988,
1985-05-02,6.15,5.0515,
1985-05-03,6.16,5.0865,
1985-05-07,6.145,5.091,
1985-05-08,6.251,5.168,
1985-05-09,6.35,5.154,
1985-05-10,6.292,5.103,
1985-05-13,6.355,5.0675,
1985-05-14,6.535,5.158,
1985-05-15,6.491,5.1395,
1985-05-16,6.485,5.1715,
1985-05-17,6.45,5.109,
1985-05-20,6.5575,5.091,
1985-05-21,6.215,4.865,
1985-05-22,6.2,4.884,
1985-05-23,6.155,4.8945,
1985-05-24,6.147,4.867,
1985-05-28,6.1,4.872,
1985-05-29,6.001,4.778,
1985-05-30,6.159,4.823,
1985-05-31,6.085,4.778,
1985-06-03,6.209,4.789,
1985-06-04,6.108,4.746,
1985-06-05,6.06,4.785,
1985-06-06,6.119,4.8155,
1985-06-07,6.103,4.7925,
1985-06-10,6.084,4.821,
1985-06-11,6.1375,4.8595,
1985-06-12,6.143,4.858,
1985-06-13,6.16,4.8775,
1985-06-14,6.237,4.884,
1985-06-17,6.21,4.8745,
1985-06-18,6.304,4.8965,
1985-06-19,6.42,4.8895,
1985-06-20,6.289,4.845,
1985-06-21,6.113,4.7945,
1985-06-24,6.109,4.7485,
1985-06-25,6.148,4.7735,
1985-06-26,6.12,4.7535,
1985-06-27,6.13,4.728,
1985-06-28,6.11,4.7165,
1985-07-01,6.095,4.6315,
1985-07-02,5.9385,4.5645,
1985-07-03,5.8875,4.51,
1985-07-04,5.92,4.4985,
1985-07-05,5.907,4.48,
1985-07-08,5.931,4.451,
1985-07-09,6.046,4.4555,
1985-07-10,6.045,4.3425,
1985-07-11,5.985,4.359,
1985-07-12,6.04,4.364,
1985-07-15,6.08,4.3615,
1985-07-16,6.1,4.3855,
1985-07-17,6.245,4.4055,
1985-07-18,6.208,4.3905,
1985-07-19,6.1225,4.3655,
1985-07-22,6.125,4.394,
1985-07-23,6.158,4.3475,
1985-07-24,6.092,4.3315,
1985-07-25,6.098,4.3295,
1985-07-26,6.075,4.3175,
1985-07-29,6.234,4.3745,
1985-07-30,6.255,4.394,
1985-07-31,6.335,4.4365,
1985-08-01,6.25,4.453,
1985-08-02,6.13,4.486,
1985-08-05,6.182,4.491,
1985-08-06,6.138,4.5365,
1985-08-07,6.11,4.5495,
1985-08-08,6.146,4.5275,
1985-08-09,6.125,4.5205,
1985-08-12,6.27,4.545,
1985-08-13,6.33,4.526,
1985-08-14,6.26,4.523,
1985-08-15,6.303,4.512,
1985-08-16,6.3475,4.5305,
1985-08-19,6.387,4.562,
1985-08-20,6.26,4.4715,
1985-08-21,6.245,4.5025,
1985-08-22,6.3,4.4905,
1985-08-23,6.215,4.43,
1985-08-27,6.3035,4.522,
1985-08-28,6.3975,4.5615,
1985-08-29,6.3,4.487,
1985-08-30,6.247,4.4655,
1985-09-02,6.223,4.49,
1985-09-03,6.1925,4.51,
1985-09-04,6.098,4.4285,
1985-09-05,6.08,4.4155,
1985-09-06,6.002,4.486,
1985-09-09,6.06,4.6455,
1985-09-10,6.0285,4.5985,
1985-09-11,6.045,4.59,
1985-09-12,5.975,4.5925,
1985-09-13,6.0525,4.5355,
1985-09-16,5.9965,4.5085,
1985-09-17,6.0065,4.4675,
1985-09-18,5.886,4.41,
1985-09-19,5.932,4.4435,
1985-09-20,6.0,4.4315,
1985-09-23,6.165,4.296,
1985-09-24,6.1725,4.3,
1985-09-25,6.14,4.3055,
1985-09-26,6.157,4.273,
1985-09-27,6.062,4.307,
1985-09-30,6.054,4.3135,
1985-10-01,6.0,4.2675,
1985-10-02,6.037,4.2545,
1985-10-03,6.087,4.2985,
1985-10-04,6.36,4.438,
1985-10-07,6.25,4.406,
1985-10-08,6.26,4.421,
1985-10-09,6.283,4.431,
1985-10-10,6.23,4.4045,
1985-10-11,6.222,4.405,
1985-10-14,6.222,4.404,
1985-10-15,6.257,4.428,
1985-10-16,6.225,4.407,
1985-10-17,6.126,4.3325,
1985-10-18,6.157,4.3175,
1985-10-21,6.1635,4.298,
1985-10-22,6.13,4.2755,
1985-10-23,6.205,4.327,
1985-10-24,6.172,4.3205,
1985-10-25,6.162,4.324,
1985-10-28,6.155,4.3225,
1985-10-29,6.175,4.309,
1985-10-30,6.135,4.253,
1985-10-31,6.145,4.2555,
1985-11-01,6.068,4.214,
1985-11-04,6.0785,4.211,
1985-11-05,6.071,4.2255,
1985-11-06,6.075,4.2305,
1985-11-07,6.06,4.2275,
1985-11-08,6.04,4.2625,
1985-11-11,6.0775,4.28,
1985-11-12,6.083,4.299,
1985-11-13,6.125,4.3075,
1985-11-14,6.1495,4.3125,
1985-11-15,6.115,4.2885,
1985-11-18,6.09,4.2765,
1985-11-19,6.091,4.2605,
1985-11-20,6.174,4.289,
1985-11-21,6.17,4.2745,
1985-11-22,6.1525,4.2535,
1985-11-25,6.25,4.2645,
1985-11-26,6.246,4.2825,
1985-11-27,6.213,4.228,
1985-11-28,6.135,4.1635,
1985-11-29,6.15,4.15,
1985-12-02,6.102,4.072,
1985-12-03,6.075,4.1045,
1985-12-04,6.08,4.0915,
1985-12-05,6.058,4.1,
1985-12-06,6.056,4.1,
1985-12-09,5.985,4.0935,
1985-12-10,5.81,4.036,
1985-12-11,5.795,4.054,
1985-12-12,5.775,4.0245,
1985-12-13,5.8735,4.069,
1985-12-16,5.8425,4.063,
1985-12-17,5.9025,4.106,
1985-12-18,5.76,4.0465,
1985-12-19,5.82,4.0955,
1985-12-20,5.8275,4.094,
1985-12-23,5.8575,4.096,
1985-12-24,5.78,4.049,
1985-12-27,5.7775,4.029,
1985-12-30,5.867,4.0785,
1985-12-31,5.8,4.011,
1986-01-02,5.81,4.004,
1986-01-03,5.745,3.9745,
1986-01-06,5.79,4.0405,
1986-01-07,5.845,4.048,
1986-01-08,5.895,4.074,
1986-01-09,5.9065,4.092,
1986-01-10,6.11,4.2095,
1986-01-13,6.057,4.2265,
1986-01-14,6.0065,4.18,
1986-01-15,6.102,4.2405,
1986-01-16,6.31,4.3745,
1986-01-17,6.1875,4.3075,
1986-01-20,6.0945,4.271,
1986-01-21,6.194,4.3695,
1986-01-22,6.142,4.367,
1986-01-23,6.11,4.399,
1986-01-24,6.1975,4.441,
1986-01-27,6.255,4.521,
1986-01-28,6.14,4.346,
1986-01-29,6.1455,4.3925,
1986-01-30,6.17,4.397,
1986-01-31,6.103,4.319,
1986-02-03,6.035,4.345,
1986-02-04,5.855,4.269,
1986-02-05,5.88,4.241,
1986-02-06,5.9,4.24,
1986-02-07,5.8775,4.185,
1986-02-10,5.934,4.2265,
1986-02-11,5.854,4.159,
1986-02-12,5.901,4.1645,
1986-02-13,5.855,4.138,
1986-02-14,5.79,4.0805,
1986-02-17,5.86,4.1295,
1986-02-18,5.871,4.101,
1986-02-19,5.9855,4.1395,
1986-02-20,5.9025,4.0455,
1986-02-21,5.88,4.069,
1986-02-24,5.91,4.0425,
1986-02-25,6.046,4.0535,
1986-02-26,5.886,3.9555,
1986-02-27,5.69,3.8175,
1986-02-28,5.667,3.8615,
1986-03-03,5.65,3.932,
1986-03-04,5.567,3.8445,
1986-03-05,5.698,3.887,
1986-03-06,5.585,3.8425,
1986-03-07,5.607,3.869,
1986-03-10,5.549,3.827,
1986-03-11,5.61,3.857,
1986-03-12,5.67,3.836,
1986-03-13,5.789,3.976,
1986-03-14,5.706,3.888,
1986-03-17,5.659,3.875,
1986-03-18,5.752,3.9225,
1986-03-19,5.691,3.8555,
1986-03-20,5.713,3.8215,
1986-03-21,5.7425,3.8255,
1986-03-24,5.701,3.8135,
1986-03-25,5.7265,3.9075,
1986-03-26,5.57,3.811,
1986-03-27,5.6175,3.78,
1986-04-01,5.185,3.5415,
1986-04-02,5.102,3.4765,
1986-04-03,5.175,3.5325,
1986-04-04,5.1075,3.515,
1986-04-07,5.244,3.6015,
1986-04-08,5.33,3.6185,
1986-04-09,5.326,3.6455,
1986-04-10,5.321,3.6385,
1986-04-11,5.41,3.6615,
1986-04-14,5.4765,3.708,
1986-04-15,5.37,3.6325,
1986-04-16,5.376,3.59,
1986-04-17,5.4,3.5725,
1986-04-18,5.21,3.43,
1986-04-21,5.161,3.411,
1986-04-22,5.125,3.367,
1986-04-23,5.121,3.3535,
1986-04-24,5.106,3.3175,
1986-04-25,5.0715,3.3105,
1986-04-28,5.096,3.3,
1986-04-29,5.025,3.244,
1986-04-30,5.1075,3.305,
1986-05-01,5.11,3.3225,
1986-05-02,5.1215,3.3585,
1986-05-06,5.145,3.364,
1986-05-07,5.161,3.362,
1986-05-08,5.23,3.371,
1986-05-09,5.212,3.3835,
1986-05-12,5.221,3.375,
1986-05-13,5.1575,3.337,
1986-05-14,5.0835,3.3065,
1986-05-15,5.06,3.2835,
1986-05-16,5.0615,3.321,
1986-05-19,5.05,3.321,
1986-05-20,4.853,3.177,
1986-05-21,4.921,3.248,
1986-05-22,4.9285,3.277,
1986-05-23,5.002,3.3515,
1986-05-27,5.092,3.4115,
1986-05-28,5.115,3.403,
1986-05-29,5.09,3.3905,
1986-05-30,5.205,3.511,
1986-06-02,5.205,3.537,
1986-06-03,5.1235,3.4385,
1986-06-04,5.102,3.4255,
1986-06-05,5.1465,3.4585,
1986-06-06,5.145,3.4175,
1986-06-09,5.146,3.4385,
1986-06-10,5.2875,3.5145,
1986-06-11,5.3275,3.4845,
1986-06-12,5.425,3.5595,
1986-06-13,5.2975,3.498,
1986-06-16,5.256,3.443,
1986-06-17,5.075,3.362,
1986-06-18,5.091,3.377,
1986-06-19,5.066,3.364,
1986-06-20,5.0985,3.3935,
1986-06-23,5.105,3.4295,
1986-06-24,5.0565,3.3435,
1986-06-25,5.1105,3.372,
1986-06-26,5.075,3.352,
1986-06-27,5.04,3.3145,
1986-06-30,5.045,3.293,
1986-07-01,5.095,3.304,
1986-07-02,5.105,3.3105,
1986-07-03,5.066,3.2755,
1986-07-04,5.0525,3.269,
1986-07-07,5.0575,3.28,
1986-07-08,5.1025,3.3185,
1986-07-09,5.11,3.343,
1986-07-10,5.061,3.323,
1986-07-11,5.0625,3.3415,
1986-07-14,5.0365,3.3915,
1986-07-15,5.03,3.3655,
1986-07-16,5.085,3.361,
1986-07-17,5.032,3.3245,
1986-07-18,5.0325,3.3615,
1986-07-21,5.0285,3.36,
1986-07-22,5.025,3.3635,
1986-07-23,4.967,3.3315,
1986-07-24,5.005,3.35,
1986-07-25,5.01,3.3635,
1986-07-28,5.016,3.3995,
1986-07-29,5.013,3.3825,
1986-07-30,4.9775,3.327,
1986-07-31,5.045,3.3835,
1986-08-01,5.05,3.3815,
1986-08-04,5.137,3.484,
1986-08-05,5.141,3.4605,
1986-08-06,5.1825,3.4945,
1986-08-07,5.17,3.505,
1986-08-08,5.199,3.5235,
1986-08-11,5.491,3.7175,
1986-08-12,5.425,3.652,
1986-08-13,5.435,3.6535,
1986-08-14,5.28,3.545,
1986-08-15,5.34,3.5685,
1986-08-18,5.205,3.4805,
1986-08-19,5.08,3.4,
1986-08-20,5.1505,3.427,
1986-08-21,5.15,3.439,
1986-08-22,5.256,3.505,
1986-08-26,5.1225,3.4555,
1986-08-27,5.1025,3.4455,
1986-08-28,5.145,3.468,
1986-08-29,5.17,3.4955,
1986-09-01,5.205,3.493,
1986-09-02,5.205,3.4875,
1986-09-03,5.41,3.62,
1986-09-04,5.2955,3.5245,
1986-09-05,5.465,3.6395,
1986-09-08,5.5355,3.7175,
1986-09-09,5.6695,3.809,
1986-09-10,5.78,3.9105,
1986-09-11,5.65,3.8135,
1986-09-12,5.7755,3.925,
1986-09-15,5.8,3.899,
1986-09-16,5.8325,3.945,
