,percent_change
2013-06-13,12.085106382978724
2013-06-14,89.08704883227176
2013-06-17,47.911338448422846
2013-06-18,52.8534923339012
2013-06-19,31.957446808510635
2013-06-20,5.159914712153518
2013-06-21,30.906768837803323
2013-06-24,2.9812606473594547
2013-06-25,36.626916524701876
2013-06-26,75.92671495526203
2013-06-27,20.1616333475117
2013-06-28,43.50042480883602
2013-07-01,84.85362749257531
2013-07-02,77.89563003818412
2013-07-03,34.57627118644068
2013-07-04,66.85082872928176
2013-07-05,35.529111772205695
2013-07-08,7.921635434412266
2013-07-09,62.71836386876865
2013-07-10,96.08343976160069
2013-07-11,94.22014449638759
2013-07-12,29.451763705907354
2013-07-15,88.84156729131175
2013-07-16,72.98679164891351
2013-07-17,19.378194207836458
2013-07-18,38.35324232081911
2013-07-19,13.696299447043812
2013-07-22,80.05126014523708
2013-07-23,95.13236549957301
2013-07-24,49.18872758326217
2013-07-25,21.66311300639659
2013-07-26,39.65002134016218
2013-07-29,19.513236549957302
2013-07-30,51.74914675767918
2013-07-31,56.114188325521944
2013-08-01,97.3145780051151
2013-08-02,50.935374149659864
2013-08-05,86.78601875532821
2013-08-06,67.61945392491468
2013-08-07,24.978614200171087
2013-08-08,49.5291095890411
2013-08-09,53.41880341880342
2013-08-12,80.82191780821918
2013-08-13,62.99785867237687
2013-08-14,31.907613344739094
2013-08-15,21.822849807445444
2013-08-16,12.23267750213858
2013-08-19,89.67437874892887
2013-08-20,39.58155422715628
2013-08-21,65.2452025586354
2013-08-22,43.29632792485055
2013-08-23,30.575692963752665
2013-08-26,92.16020451640392
2013-08-27,62.28668941979522
2013-08-28,29.461998292058073
2013-08-29,44.41126279863481
2013-08-30,31.175468483816015
2013-09-02,67.0081092616304
2013-09-03,83.56747552149851
2013-09-04,39.82978723404255
2013-09-05,43.433914152146194
2013-09-09,68.64081806561569
2013-09-10,62.164465274818916
2013-09-11,36.231884057971016
2013-09-12,49.039692701664535
2013-09-13,51.77274668944896
2013-09-16,47.20205040580948
2013-09-17,17.634500426985483
2013-09-18,71.43467122117848
2013-09-23,91.363830696879
2013-09-24,40.80239009816475
2013-09-25,30.996152201795642
2013-09-26,19.444444444444446
2013-09-27,51.449275362318836
2013-09-30,76.90344534240748
2013-10-08,82.49043773905652
2013-10-09,67.26266496381439
2013-10-10,30.739795918367346
2013-10-11,79.68550786230344
2013-10-14,64.27962489343564
2013-10-15,41.91897654584222
2013-10-16,13.407344150298888
2013-10-17,51.64319248826291
2013-10-18,58.32978270132083
2013-10-21,93.89671361502347
2013-10-22,35.29662825437473
2013-10-23,15.083084789092457
2013-10-24,33.900467886005956
2013-10-25,19.16987590928541
2013-10-28,47.62921828278513
2013-10-29,14.035836177474403
2013-10-30,86.87686408180656
2013-10-31,33.4330910645575
2013-11-01,41.70940170940171
2013-11-04,66.40959725792631
2013-11-05,75.75887131252672
2013-11-06,26.239316239316242
2013-11-07,20.632208457923966
2013-11-08,18.96845694799659
2013-11-11,70.11543394613082
2013-11-12,76.68371696504688
2013-11-13,13.651877133105803
2013-11-14,80.12820512820514
2013-11-15,93.11965811965813
2013-11-18,92.9704243463352
2013-11-19,48.77944325481799
2013-11-20,67.86632390745501
2013-11-21,32.63293310463122
2013-11-22,34.03523850451225
2013-11-25,45.29437043403524
2013-11-26,53.885787891799055
2013-11-27,78.04982817869416
2013-11-28,66.88172043010752
2013-11-29,60.40412725709372
2013-12-02,7.05073086844368
2013-12-03,83.48348348348348
2013-12-04,81.26072041166381
2013-12-05,45.62607204116638
2013-12-06,40.84869267038148
2013-12-09,69.50171821305841
2013-12-10,44.2967409948542
2013-12-11,23.159246575342465
2013-12-12,58.000858000858
2013-12-13,55.036433776253745
2013-12-16,18.224699828473415
2013-12-17,33.118833118833116
2013-12-18,45.76708207993124
2013-12-19,22.54186346071275
2013-12-20,20.051413881748072
2013-12-23,36.85113685113685
2013-12-24,72.65725288831835
2013-12-25,81.0012836970475
2013-12-26,14.621633176571184
2013-12-27,91.06073567151411
2013-12-30,56.81915348439504
2013-12-31,54.57656116338752
2014-01-02,64.1880341880342
2014-01-03,29.802744425385935
2014-01-06,9.562607204116638
2014-01-07,62.130937098844676
2014-01-08,48.049721388769825
2014-01-09,18.123393316195372
2014-01-10,20.00858737655646
2014-01-13,46.52061855670103
2014-01-14,91.23711340206185
2014-01-15,57.106054100472306
2014-01-16,50.236559139784944
2014-01-17,22.207903780068726
2014-01-20,33.46203346203346
2014-01-21,86.73208191126281
2014-01-22,93.31345826235093
2014-01-23,51.781170483460556
2014-01-24,78.99195256247353
2014-01-27,32.967032967032964
2014-01-28,41.119528619528616
2014-01-29,62.841530054644814
2014-01-30,28.888888888888886
2014-02-07,82.49370277078086
2014-02-10,95.57894736842105
2014-02-11,52.97092288242731
2014-02-12,72.21052631578947
2014-02-13,18.715673848753696
2014-02-14,90.55084745762711
2014-02-17,85.95672464997878
2014-02-18,38.31141281289775
2014-02-19,48.56054191363251
2014-02-20,22.727272727272727
2014-02-21,35.889830508474574
2014-02-24,48.792884371029224
2014-02-25,8.086367485182048
2014-02-26,61.884550084889646
2014-02-27,24.862346463362982
2014-02-28,73.13054499366287
2014-03-03,87.35194585448393
2014-03-04,40.54852320675105
2014-03-05,36.12984822934233
2014-03-06,47.60897164621244
2014-03-07,36.12521150592217
2014-03-10,7.900295732995352
2014-03-11,55.0761421319797
2014-03-12,47.352816603134265
2014-03-13,79.28692699490662
2014-03-14,36.26326963906582
2014-03-17,91.16397621070517
2014-03-18,52.58913412563667
2014-03-19,47.11129991503824
2014-03-20,10.606703436571914
2014-03-21,87.46813933729821
2014-03-24,62.83639470311832
2014-03-25,48.165529010238906
2014-03-26,51.21638924455826
2014-03-27,16.666666666666664
2014-03-28,19.940222032450897
2014-03-31,38.83161512027492
2014-04-01,88.6168384879725
2014-04-02,42.43336199484093
2014-04-03,47.19004719004719
2014-04-04,83.5117773019272
2014-04-08,79.13267496779733
2014-04-09,69.87537602062743
2014-04-10,51.50602409638554
2014-04-11,34.39792835563228
2014-04-14,67.87721573713792
2014-04-15,27.74891774891775
2014-04-16,50.32509752925878
2014-04-17,43.896103896103895
2014-04-18,56.57439446366782
2014-04-21,16.529284164859
2014-04-22,32.76983094928478
2014-04-23,40.6398616515348
2014-04-24,24.967546516659457
2014-04-25,13.133940182054616
2014-04-28,9.681639773222853
2014-04-29,85.21739130434783
2014-04-30,70.84598698481562
2014-05-05,75.76153176675369
2014-05-06,63.56521739130435
2014-05-07,14.273318872017354
2014-05-08,51.2396694214876
2014-05-09,29.429690901175448
2014-05-12,95.25054466230937
2014-05-13,40.25239338555265
2014-05-14,41.702867072111204
2014-05-15,11.328125
2014-05-16,47.48045178105995
2014-05-19,33.854845719252495
2014-05-20,57.9175704989154
2014-05-21,82.70317253368101
2014-05-22,36.383347788378146
2014-05-23,80.859375
2014-05-26,79.54743255004352
2014-05-27,26.64059104737071
2014-05-28,80.73075250108744
2014-05-29,16.789908655937364
2014-05-30,51.30548302872062
2014-06-03,41.010013060513714
2014-06-04,23.71850564726325
2014-06-05,85.83260680034873
2014-06-06,32.781168265039234
2014-06-09,29.537521815008727
2014-06-10,87.24978241949522
2014-06-11,57.385620915032675
2014-06-12,33.88646288209607
2014-06-13,81.44420131291028
2014-06-16,64.88850021862702
2014-06-17,19.930374238468232
2014-06-18,25.79520697167756
2014-06-19,6.840958605664488
2014-06-20,79.96523250760539
2014-06-23,73.15904139433552
2014-06-24,70.73913043478261
2014-06-25,31.921397379912662
2014-06-26,88.12745525971192
2014-06-27,67.13164777680906
2014-06-30,70.9043250327654
2014-07-01,59.25119721375708
2014-07-02,58.00433839479393
2014-07-03,60.383108402263815
2014-07-04,38.80401571366215
2014-07-07,44.483209768861755
2014-07-08,60.880941997383346
2014-07-09,16.09245529873528
2014-07-10,52.617801047120416
2014-07-11,74.03846153846155
2014-07-14,82.6334208223972
2014-07-16,28.371890004364907
2014-07-17,37.81181619256018
2014-07-18,50.677151594582796
2014-07-21,36.00877192982456
2014-07-22,84.83121437965805
2014-07-23,25.54585152838428
2014-07-24,46.52989960715845
2014-07-25,79.30283224400871
2014-07-28,93.54838709677419
2014-07-29,72.95296167247388
2014-07-30,53.17944250871081
2014-07-31,70.97613882863341
2014-08-01,20.147313691507797
2014-08-04,90.59384482011271
2014-08-05,63.8095238095238
2014-08-06,49.76159514521023
2014-08-07,20.744911216977048
2014-08-08,69.59342560553632
2014-08-11,90.9090909090909
2014-08-12,53.535791757049886
2014-08-13,41.659426585577755
2014-08-14,29.713292788879237
2014-08-15,82.55965292841648
2014-08-18,85.74542284219704
2014-08-19,49.69591659426585
2014-08-20,42.33608336951802
2014-08-21,42.077922077922075
2014-08-22,65.8156642146257
2014-08-25,29.80477223427332
2014-08-26,13.820078226857888
2014-08-27,60.99044309296264
2014-08-28,27.973856209150327
2014-08-29,83.47107438016529
2014-09-01,92.50544662309368
2014-09-02,92.73913043478261
2014-09-03,68.21537125488494
2014-09-04,72.07481513701609
2014-09-05,55.449826989619375
2014-09-09,57.714037375054325
2014-09-10,57.2419774501301
2014-09-11,38.685813751087906
2014-09-12,80.62418725617685
2014-09-15,69.41789748045178
2014-09-16,8.387657540199914
2014-09-17,67.99653078924544
2014-09-18,64.40972222222221
2014-09-19,72.04861111111111
2014-09-22,24.02965547317924
2014-09-23,85.53376906318083
2014-09-24,85.32868959512408
2014-09-25,36.9518019973947
2014-09-26,55.88235294117647
2014-09-29,74.71763683753258
2014-09-30,61.71403962101637
2014-10-08,76.85305591677503
2014-10-09,44.055339386078685
2014-10-10,31.28515794028559
2014-10-13,43.23030039181541
2014-10-14,36.027813993915686
2014-10-15,55.51215277777778
2014-10-16,18.855656697009103
2014-10-17,26.438771094764174
2014-10-20,83.54922279792746
2014-10-21,27.657735522904066
2014-10-22,20.310478654592497
2014-10-23,18.79601559116501
2014-10-24,56.85850281263522
2014-10-27,70.93980077955825
2014-10-28,98.31460674157303
2014-10-29,84.90238611713666
2014-10-30,43.86343993085566
2014-10-31,44.458818456231135
2014-11-03,72.03280103582217
2014-11-04,34.56736978045631
2014-11-05,42.593387720051524
2014-11-06,65.86517818806354
2014-11-07,24.068522483940043
2014-11-10,68.9299527288354
2014-11-11,10.815450643776824
2014-11-12,88.20754716981132
2014-11-13,24.4206008583691
2014-11-14,42.94899271324475
2014-11-17,76.53149266609147
2014-11-18,56.78002582866982
2014-11-19,60.09490940465919
2014-11-20,38.591916558018255
2014-11-21,77.81155015197568
2014-11-24,74.45604873803308
2014-11-25,80.16528925619835
2014-11-26,52.455454150369405
2014-11-27,57.940663176265275
2014-11-28,39.61689159773618
2014-12-01,30.823117338003502
2014-12-02,80.74912891986062
2014-12-03,63.32899869960988
2014-12-04,75.11940946591402
2014-12-05,15.447858070099524
2014-12-08,48.65217391304348
2014-12-09,7.942708333333333
2014-12-10,96.66810904370402
2014-12-11,74.81609692773691
2014-12-12,69.14113077255071
2014-12-15,77.77777777777779
2014-12-16,33.90557939914164
2014-12-17,21.974248927038627
2014-12-18,37.34368262181975
2014-12-19,24.967602591792655
2014-12-22,13.174946004319654
2014-12-23,34.36826218197499
2014-12-24,84.18323249783924
2014-12-25,78.50668968493741
2014-12-26,53.776435045317214
2014-12-29,22.428694900605013
2014-12-30,24.003429061294472
2014-12-31,72.51712328767124
2015-01-05,68.40977282468924
2015-01-06,76.15780445969125
2015-01-07,38.125802310654684
2015-01-08,38.34618680377035
2015-01-09,24.517788255465067
2015-01-12,25.59038213825676
2015-01-13,81.04041272570937
2015-01-14,32.387096774193544
2015-01-15,70.79378774805866
2015-01-16,76.02062741727546
2015-01-19,16.40051791109193
2015-01-20,97.84203711696159
2015-01-21,90.3837861147046
2015-01-22,80.37865748709122
2015-01-23,24.978503869303527
2015-01-26,89.43298969072166
2015-01-27,52.850407201028716
2015-01-28,34.5004269854825
2015-01-29,30.73316283034953
2015-01-30,26.3000852514919
2015-02-02,39.86313088109495
2015-02-03,87.24402730375427
2015-02-04,32.82116944088775
2015-02-05,30.0
2015-02-06,15.055603079555175
2015-02-09,36.41420624732563
2015-02-10,78.10094097519247
2015-02-11,75.06393861892583
2015-02-12,70.37037037037037
2015-02-13,87.31914893617021
2015-02-16,88.03056027164686
2015-02-17,54.27852348993289
2015-02-25,42.08754208754209
2015-02-26,71.67508417508418
2015-02-27,66.80689945309213
2015-03-02,86.27533783783784
2015-03-03,32.826362484157166
2015-03-04,80.48162230671736
2015-03-05,50.445103857566764
2015-03-06,30.22467147096227
2015-03-09,75.6159728122345
2015-03-10,68.54838709677419
2015-03-11,37.3728813559322
2015-03-12,38.94781501909206
2015-03-13,80.1107325383305
2015-03-16,98.80341880341881
2015-03-17,68.66182129115006
2015-03-18,86.39658848614073
2015-03-19,54.27350427350427
2015-03-20,60.17887563884157
2015-03-23,91.05308219178082
2015-03-24,40.41826717883056
2015-03-25,57.820512820512825
2015-03-26,35.732647814910024
2015-03-27,68.32191780821918
2015-03-30,64.39655172413794
2015-03-31,44.72555746140652
2015-04-01,93.99656946826758
2015-04-02,80.22355975924333
2015-04-03,73.18220701454234
2015-04-07,82.46445497630332
2015-04-08,28.897502153316108
2015-04-09,28.11418685121107
2015-04-10,88.63930885529157
2015-04-13,81.28781331028522
2015-04-14,42.94954721862872
2015-04-15,14.019097222222221
2015-04-16,68.34563612679115
2015-04-17,56.62337662337662
2015-04-20,25.064935064935064
2015-04-21,95.29969814575247
2015-04-22,94.25385934819897
2015-04-23,56.40478223740393
2015-04-24,40.65559812686249
2015-04-27,59.37101572460689
2015-04-28,16.320474777448073
2015-04-29,86.33093525179856
2015-04-30,46.33319203052141
2015-05-04,59.148936170212764
2015-05-05,17.60683760683761
2015-05-06,31.639624252775405
2015-05-07,29.180887372013654
2015-05-08,97.26612558735583
2015-05-11,99.32001699957502
2015-05-12,74.27966101694915
2015-05-13,56.571671629094
2015-05-14,56.86941726924712
2015-05-15,36.90224291155311
2015-05-18,71.5561224489796
2015-05-19,83.63095238095238
2015-05-20,69.5246179966044
2015-05-21,89.76210705182667
2015-05-22,65.01706484641639
2015-05-25,82.29974160206717
2015-05-26,94.50643776824035
2015-05-27,57.02054794520548
2015-05-28,12.060085836909872
2015-05-29,57.345360824742265
2015-06-01,95.15570934256056
2015-06-02,87.0073624945864
2015-06-03,48.07108799306459
2015-06-04,35.65254969749352
2015-06-05,67.73495019488956
2015-06-08,35.71740078499782
2015-06-09,49.717268377555456
2015-06-10,78.04772234273318
2015-06-11,70.35436473638721
2015-06-12,66.70978870202674
2015-06-15,32.394976180164576
2015-06-16,17.680034497628288
2015-06-17,77.33735458853943
2015-06-18,15.875754961173424
2015-06-19,5.424020662935859
2015-06-23,55.90889557370004
2015-06-24,84.9209739427595
2015-06-25,15.328778821520068
2015-06-26,2.2505307855626326
2015-06-29,8.279982927870252
2015-06-30,91.63090128755364
2015-07-01,9.584937954642704
2015-07-02,6.004319654427646
2015-07-03,6.139575971731449
2015-07-06,22.16191768430574
2015-07-07,4.172876304023846
2015-07-08,10.951403148528405
2015-07-09,99.7003745318352
2015-07-10,99.49676491732566
2015-07-13,96.84994272623139
2015-07-14,71.37844611528821
2015-07-15,17.838354854136774
2015-07-16,71.85571903179877
2015-07-17,98.88111888111888
2015-07-20,73.88160867600543
2015-07-21,75.77112203844435
2015-07-22,61.367673179396085
2015-07-23,97.51221679253665
2015-07-24,24.379432624113477
2015-07-27,3.425266903914591
2015-07-28,21.181172291296626
2015-07-29,96.01769911504425
2015-07-30,15.761589403973511
2015-07-31,31.632204135503738
2015-08-03,23.586572438162545
2015-08-04,96.90402476780186
2015-08-05,36.14298323036187
2015-08-06,39.00176678445229
2015-08-07,97.3080317740512
2015-08-10,99.7348652231551
2015-08-11,54.60149713782475
2015-08-12,26.628521126760564
2015-08-13,92.08791208791209
2015-08-14,53.62762237762237
2015-08-17,66.43356643356644
2015-08-18,3.3216783216783217
2015-08-19,87.78892280854775
2015-08-20,13.713539399216367
2015-08-21,3.6956521739130435
2015-08-24,0.6533101045296167
2015-08-25,1.744439598778892
2015-08-26,26.3042525208242
2015-08-27,89.16887709991158
2015-08-28,99.07529722589167
2015-08-31,14.668423364075538
2015-09-01,8.033362598770852
2015-09-02,21.769601401664477
2015-09-07,75.50571679859279
2015-09-08,96.9485614646905
2015-09-09,97.39243807040417
2015-09-10,18.422193324664065
2015-09-11,70.03891050583657
2015-09-14,4.240588489831242
2015-09-15,5.354058721934369
2015-09-16,98.707453683757
2015-09-17,17.974137931034484
2015-09-18,81.88468158347676
2015-09-21,96.99183498066179
2015-09-22,63.6986301369863
2015-09-23,28.208440999138674
2015-09-24,85.12467755803955
2015-09-25,9.888698630136988
2015-09-28,88.42691813116159
2015-09-29,17.730192719486084
2015-09-30,62.20136518771331
2015-10-08,98.46088071825567
2015-10-09,82.75862068965517
2015-10-12,97.31343283582089
2015-10-13,70.4225352112676
2015-10-14,22.1985513421389
2015-10-15,98.58369098712446
2015-10-16,74.45255474452554
2015-10-19,39.36124298662063
2015-10-20,83.35489435101337
2015-10-21,5.8570198105081825
2015-10-22,97.55993150684932
2015-10-23,92.02898550724638
2015-10-26,63.51294017819262
2015-10-27,48.13084112149533
2015-10-28,17.93570219966159
2015-10-29,71.36842105263158
2015-10-30,39.831932773109244
2015-11-02,23.559108119478335
2015-11-03,49.9790004199916
2015-11-04,99.83256592716619
2015-11-05,48.41269841269841
2015-11-06,97.07112970711297
2015-11-09,71.53558052434457
2015-11-10,52.1558872305141
2015-11-11,76.28524046434494
2015-11-12,46.30623194387123
2015-11-13,20.922570016474467
2015-11-16,84.08903544929926
2015-11-17,31.659118979003704
2015-11-18,19.44216570959803
2015-11-19,95.77522559474978
2015-11-20,68.08859721082855
2015-11-23,34.41080196399346
2015-11-24,65.65945283789301
2015-11-25,82.82458282458282
2015-11-26,35.49043549043549
2015-11-27,5.453805453805454
2015-11-30,52.0064856100527
2015-12-01,55.307941653160455
2015-12-02,37.7175232699312
2015-12-03,93.3630109267503
2015-12-04,37.898989898989896
2015-12-07,72.78225806451613
2015-12-08,21.41997593261131
2015-12-09,36.094437775110045
2015-12-10,38.93769968051119
2015-12-11,34.866053578568575
2015-12-14,86.91141260973663
2015-12-15,69.5859872611465
2015-12-16,58.495821727019504
2015-12-17,97.52692461108894
2015-12-18,35.60606060606061
2015-12-21,68.38118022328548
2015-12-22,63.93638170974155
2015-12-23,26.41808806029353
2015-12-24,44.51073985680191
2015-12-25,66.06012658227847
2015-12-28,16.594231529039906
2015-12-29,75.67246835443038
2015-12-30,68.31879460745441
2015-12-31,18.747538400945256
2016-01-04,1.6122689736531655
2016-01-05,29.76050255202199
2016-01-06,96.27450980392157
2016-01-07,1.3725490196078431
2016-01-08,62.077104642014156
2016-01-11,3.7007874015748032
2016-01-12,59.22291993720565
2016-01-13,7.182103610675039
2016-01-14,95.96394984326018
2016-01-15,9.663536776212831
2016-01-18,84.61235733963007
2016-01-19,99.0983927871423
2016-01-20,31.313526192337765
2016-01-21,4.892367906066536
2016-01-22,86.81533646322379
2016-01-25,81.6015625
2016-01-26,2.111849824012515
2016-01-27,30.88062622309198
2016-01-28,6.335549472037544
2016-01-29,96.3949843260188
2016-02-01,28.40329540996469
2016-02-02,98.86229894076108
2016-02-03,54.54901960784314
2016-02-04,95.87912087912088
2016-02-05,22.796709753231493
2016-02-15,36.43835616438356
2016-02-16,99.41337504888541
2016-02-17,79.69543147208121
2016-02-18,35.101404056162245
2016-02-19,57.7734375
2016-02-22,95.6436420722135
2016-02-23,30.612244897959183
2016-02-24,54.89964580873672
2016-02-25,1.8533123028391167
2016-02-26,50.0
2016-02-29,4.897314375987362
2016-03-01,90.3429247142294
2016-03-02,99.60629921259843
2016-03-03,45.76271186440678
2016-03-04,14.533280819220165
2016-03-07,93.96449704142012
2016-03-08,57.96529968454258
2016-03-09,12.800315084679006
2016-03-10,11.621515508441304
2016-03-11,44.12685982772122
2016-03-14,98.51097178683386
2016-03-15,27.83868441660141
2016-03-16,21.727237202032043
2016-03-17,98.35680751173709
2016-03-18,97.53038024304195
2016-03-21,97.09005112072356
2016-03-22,34.604797483287456
2016-03-23,70.76620825147347
2016-03-24,20.173707066719302
2016-03-25,70.2446724546172
2016-03-28,32.31683168316832
2016-03-29,15.445544554455445
2016-03-30,99.40476190476191
2016-03-31,49.16930379746836
2016-04-01,34.94837172359015
2016-04-05,97.09279171644764
2016-04-06,54.588986432561846
2016-04-07,16.86602870813397
2016-04-08,28.849980103462
2016-04-11,93.4052757793765
2016-04-12,29.346092503987244
2016-04-13,85.7370517928287
2016-04-14,80.94669848846459
2016-04-15,41.04507379337854
2016-04-18,20.56596253487445
2016-04-19,60.357852882703774
2016-04-20,6.815464328417696
2016-04-21,21.09033028253084
2016-04-22,76.32311977715878
2016-04-25,34.96420047732697
2016-04-26,83.51910828025477
2016-04-27,33.71677905593018
2016-04-28,35.3431178103927
2016-04-29,40.103133677112254
2016-05-03,98.22134387351778
2016-05-04,41.90626230799527
2016-05-05,64.40677966101694
2016-05-06,5.039370078740157
2016-05-09,7.446808510638298
2016-05-10,50.019692792437965
2016-05-11,28.835562549173876
2016-05-12,35.69739952718676
2016-05-13,34.437869822485204
2016-05-16,92.51673887357227
2016-05-17,37.84421715184894
2016-05-18,7.277734067663258
2016-05-19,63.725876329263485
2016-05-20,84.02832415420929
2016-05-23,90.4649330181245
2016-05-24,22.029897718332023
2016-05-25,36.04559748427673
2016-05-26,55.908912446014924
2016-05-27,41.830322073841316
2016-05-30,29.67463739709918
2016-05-31,99.6470588235294
2016-06-01,57.283078131134666
2016-06-02,75.19623233908949
2016-06-03,53.44557556773688
2016-06-06,46.43416927899687
2016-06-07,43.8377535101404
2016-06-08,32.19017926734217
2016-06-13,4.373291682936353
2016-06-14,55.503512880562056
2016-06-15,99.14363565589723
2016-06-16,35.72263342423062
2016-06-17,69.61778471138845
2016-06-20,48.828125
2016-06-21,22.39563012095201
2016-06-22,90.50952936600545
2016-06-23,32.37465993004275
2016-06-24,21.1709965102753
2016-06-27,96.58252427184466
2016-06-28,72.82945736434108
2016-06-29,48.7020534676482
2016-06-30,45.79620302208446
2016-07-01,38.35457705677868
2016-07-04,94.4380069524913
2016-07-05,57.7914582531743
2016-07-06,51.51864667435602
2016-07-07,43.949289281598155
2016-07-08,36.15059546676911
2016-07-11,33.42307692307692
2016-07-12,74.42484662576688
2016-07-13,67.34537072608529
2016-07-14,46.60529344073648
2016-07-15,35.05747126436782
2016-07-18,33.09104820198929
2016-07-19,61.215131830340084
2016-07-20,41.13149847094802
2016-07-21,46.80932365303783
2016-07-22,21.611302023673158
2016-07-25,53.45551737304315
2016-07-26,88.32255610498288
2016-07-27,6.302201974183751
2016-07-28,45.56818181818182
2016-07-29,28.728236184708557
2016-08-01,22.003780718336486
2016-08-02,84.36322532027128
2016-08-03,55.86571105243304
2016-08-04,67.03130894002264
2016-08-05,27.02600829249906
2016-08-08,83.07634449040992
2016-08-09,80.48780487804879
2016-08-10,30.648182840014986
2016-08-11,12.47191011235955
2016-08-12,87.56070227867015
2016-08-15,98.31712789827974
2016-08-16,65.6331714605902
2016-08-17,53.636702722864605
2016-08-18,40.819366852886404
2016-08-19,45.92178770949721
2016-08-22,21.83779761904762
2016-08-23,56.2453531598513
2016-08-24,52.65700483091788
2016-08-25,28.59806114839672
2016-08-26,57.659336563548266
2016-08-29,56.01644245142003
2016-08-30,45.08196721311475
2016-08-31,49.72046216921357
2016-09-01,22.40802675585284
2016-09-02,36.81666046857568
2016-09-05,59.70315398886827
2016-09-06,88.86827458256029
2016-09-07,39.61352657004831
2016-09-08,58.4106943928704
2016-09-09,23.949423577538116
2016-09-12,7.979120059656973
2016-09-13,71.72131147540983
2016-09-14,31.541620007465472
2016-09-19,88.85981308411215
2016-09-20,39.56780923994039
2016-09-21,56.13577023498695
2016-09-22,63.012677106636836
2016-09-23,34.66417910447761
2016-09-26,9.12816691505216
2016-09-27,77.12053571428571
2016-09-28,33.531157270029674
2016-09-29,58.10760667903525
2016-09-30,65.7164013328397
2016-10-10,92.88888888888889
2016-10-11,63.33333333333333
2016-10-12,43.43025395656975
2016-10-13,44.77172312223859
2016-10-14,40.53656743844175
2016-10-17,20.704845814977972
2016-10-18,94.78516342269555
2016-10-19,35.98971722365039
2016-10-20,50.110213078618656
2016-10-21,31.779816513761467
2016-10-24,78.14787701317715
2016-10-25,57.56026296566837
2016-10-26,33.16326530612245
2016-10-27,45.51749271137026
2016-10-28,22.578295702840496
2016-10-31,46.74190025482344
2016-11-01,86.3421721758082
2016-11-02,26.4919941775837
2016-11-03,68.83164005805516
2016-11-04,40.92062341428054
2016-11-07,47.67947788252357
2016-11-08,68.84294523032281
2016-11-09,24.40174039158811
2016-11-10,93.72733865119652
2016-11-11,61.47986942328618
2016-11-14,57.83744557329463
2016-11-15,59.15697674418605
2016-11-16,42.084241103848946
2016-11-17,36.39344262295082
2016-11-18,34.48652585579024
2016-11-21,58.37581937363437
2016-11-22,76.6436614602252
2016-11-23,26.87704026115343
2016-11-24,30.010873504893077
2016-11-25,52.828136330674404
2016-11-28,42.85195936139332
2016-11-29,22.238319449474826
2016-11-30,42.238267148014444
2016-12-01,65.66787003610108
2016-12-02,14.167267483777938
2016-12-05,37.99063737846597
2016-12-06,55.67936736161035
2016-12-07,85.47807332854062
2016-12-08,23.375224416517057
2016-12-09,36.01436265709157
2016-12-12,4.2040962989579596
2016-12-13,59.16098960200789
2016-12-14,29.60314622810154
2016-12-15,79.84940839010399
2016-12-16,76.44316959483686
2016-12-19,41.76533907427341
2016-12-20,46.74535050071531
2016-12-21,80.99321186137907
2016-12-22,38.483547925608015
2016-12-23,18.022840827980012
2016-12-26,62.10826210826211
2016-12-27,46.856127886323264
2016-12-28,32.292405961674945
2016-12-29,35.73456352022711
2016-12-30,51.73144876325089
2017-01-03,82.46110325318247
2017-01-04,83.46262341325811
2017-01-05,40.282186948853614
2017-01-06,27.701513551566347
2017-01-09,64.48433650123197
2017-01-10,35.04393673110721
2017-01-11,17.990161630358397
2017-01-12,22.720897615708274
2017-01-13,18.299510146955914
2017-01-16,12.76297335203366
2017-01-17,76.19880994049703
2017-01-18,32.948986722571625
2017-01-19,35.05767214260748
2017-01-20,95.02089136490251
2017-01-23,81.3759555246699
2017-01-24,32.44274809160305
2017-01-25,63.227146814404435
2017-01-26,73.49480968858131
2017-02-03,33.47207769684356
2017-02-06,85.19417475728154
2017-02-07,39.882189882189884
2017-02-08,75.6308330452817
2017-02-09,73.78069872016604
2017-02-10,37.72475795297372
2017-02-13,72.48530936743865
2017-02-14,38.217000691085005
2017-02-15,23.9572561185798
2017-02-16,69.0
2017-02-17,23.018607856650586
2017-02-20,72.61698440207972
2017-02-21,76.38312586445366
2017-02-22,54.9948150708607
2017-02-23,43.76511226252159
2017-02-24,61.51986183074266
2017-02-27,24.60262612301313
2017-02-28,64.72011057360055
2017-03-01,52.0703933747412
2017-03-02,25.3618194348725
2017-03-03,53.291968286797655
2017-03-06,87.87461246985877
2017-03-07,55.055020632737275
2017-03-08,29.858961128310973
2017-03-09,24.80220158238734
2017-03-10,43.42602128389976
2017-03-13,74.08934707903781
2017-03-14,36.148300720906285
2017-03-15,38.93653516295026
2017-03-16,89.04909028492962
2017-03-17,21.054433413214653
2017-03-20,61.96361139718503
2017-03-21,50.582191780821915
2017-03-22,32.62581307771311
2017-03-23,44.19002050580998
2017-03-24,58.219645293315146
2017-03-27,38.06759986343462
2017-03-28,35.34629819174343
2017-03-29,26.580557443915705
2017-03-30,13.858695652173914
2017-03-31,61.909616038056406
2017-04-05,92.24489795918367
2017-04-06,49.982987410683904
2017-04-07,40.0611620795107
2017-04-10,26.625808648280557
2017-04-11,66.78035470668485
2017-04-12,26.02507624534056
2017-04-13,57.81781101291639
