updateDate,code,code_name,industry,industryClassification
2021-11-15,sz.300094,国联水产,农林牧渔,申万一级行业
2021-11-15,sz.300095,华伍股份,机械设备,申万一级行业
2021-11-15,sz.300096,易联众,计算机,申万一级行业
2021-11-15,sz.300097,智云股份,机械设备,申万一级行业
2021-11-15,sz.300098,高新兴,通信,申万一级行业
2021-11-15,sz.300099,精准信息,机械设备,申万一级行业
2021-11-15,sz.300100,双林股份,汽车,申万一级行业
2021-11-15,sz.300101,振芯科技,国防军工,申万一级行业
2021-11-15,sz.300102,乾照光电,电子,申万一级行业
2021-11-15,sz.300103,达刚控股,机械设备,申万一级行业
2021-11-15,sz.300104,乐视退,,申万一级行业
2021-11-15,sz.300105,龙源技术,电气设备,申万一级行业
2021-11-15,sz.300106,西部牧业,农林牧渔,申万一级行业
2021-11-15,sz.300107,建新股份,化工,申万一级行业
2021-11-15,sz.300108,吉药控股,医药生物,申万一级行业
2021-11-15,sz.300109,新开源,化工,申万一级行业
2021-11-15,sz.300110,华仁药业,医药生物,申万一级行业
2021-11-15,sz.300111,向日葵,医药生物,申万一级行业
2021-11-15,sz.300112,万讯自控,机械设备,申万一级行业
2021-11-15,sz.300113,顺网科技,传媒,申万一级行业
2021-11-15,sz.300114,中航电测,机械设备,申万一级行业
2021-11-15,sz.300115,长盈精密,电子,申万一级行业
2021-11-15,sz.300116,保力新,电气设备,申万一级行业
2021-11-15,sz.300117,嘉寓股份,建筑材料,申万一级行业
2021-11-15,sz.300118,东方日升,电气设备,申万一级行业
2021-11-15,sz.300119,瑞普生物,农林牧渔,申万一级行业
2021-11-15,sz.300120,经纬辉开,电子,申万一级行业
2021-11-15,sz.300121,阳谷华泰,化工,申万一级行业
2021-11-15,sz.300122,智飞生物,医药生物,申万一级行业
2021-11-15,sz.300123,亚光科技,国防军工,申万一级行业
2021-11-15,sz.300124,汇川技术,电气设备,申万一级行业
2021-11-15,sz.300125,聆达股份,公用事业,申万一级行业
2021-11-15,sz.300126,锐奇股份,机械设备,申万一级行业
2021-11-15,sz.300127,银河磁体,有色金属,申万一级行业
2021-11-15,sz.300128,锦富技术,电子,申万一级行业
2021-11-15,sz.300129,泰胜风能,电气设备,申万一级行业
2021-11-15,sz.300130,新国都,计算机,申万一级行业
2021-11-15,sz.300131,英唐智控,电子,申万一级行业
2021-11-15,sz.300132,青松股份,化工,申万一级行业
2021-11-15,sz.300133,华策影视,传媒,申万一级行业
2021-11-15,sz.300134,大富科技,通信,申万一级行业
2021-11-15,sz.300135,宝利国际,化工,申万一级行业
2021-11-15,sz.300136,信维通信,电子,申万一级行业
2021-11-15,sz.300137,先河环保,公用事业,申万一级行业
2021-11-15,sz.300138,晨光生物,农林牧渔,申万一级行业
2021-11-15,sz.300139,晓程科技,电子,申万一级行业
2021-11-15,sz.300140,中环装备,公用事业,申万一级行业
2021-11-15,sz.300141,和顺电气,电气设备,申万一级行业
2021-11-15,sz.300142,沃森生物,医药生物,申万一级行业
2021-11-15,sz.300143,盈康生命,医药生物,申万一级行业
2021-11-15,sz.300144,宋城演艺,休闲服务,申万一级行业
2021-11-15,sz.300145,中金环境,机械设备,申万一级行业
2021-11-15,sz.300146,汤臣倍健,食品饮料,申万一级行业
2021-11-15,sz.300147,香雪制药,医药生物,申万一级行业
2021-11-15,sz.300148,天舟文化,传媒,申万一级行业
2021-11-15,sz.300149,睿智医药,医药生物,申万一级行业
2021-11-15,sz.300150,世纪瑞尔,计算机,申万一级行业
2021-11-15,sz.300151,昌红科技,机械设备,申万一级行业
2021-11-15,sz.300152,科融环境,公用事业,申万一级行业
2021-11-15,sz.300153,科泰电源,电气设备,申万一级行业
2021-11-15,sz.300154,瑞凌股份,机械设备,申万一级行业
2021-11-15,sz.300155,安居宝,计算机,申万一级行业
2021-11-15,sz.300156,神雾退,,申万一级行业
2021-11-15,sz.300157,恒泰艾普,采掘,申万一级行业
2021-11-15,sz.300158,振东制药,医药生物,申万一级行业
2021-11-15,sz.300159,新研股份,国防军工,申万一级行业
2021-11-15,sz.300160,秀强股份,家用电器,申万一级行业
2021-11-15,sz.300161,华中数控,机械设备,申万一级行业
2021-11-15,sz.300162,雷曼光电,电子,申万一级行业
2021-11-15,sz.300163,先锋新材,化工,申万一级行业
2021-11-15,sz.300164,通源石油,采掘,申万一级行业
2021-11-15,sz.300165,天瑞仪器,机械设备,申万一级行业
2021-11-15,sz.300166,东方国信,计算机,申万一级行业
2021-11-15,sz.300167,迪威迅,计算机,申万一级行业
2021-11-15,sz.300168,万达信息,计算机,申万一级行业
2021-11-15,sz.300169,天晟新材,化工,申万一级行业
2021-11-15,sz.300170,汉得信息,计算机,申万一级行业
2021-11-15,sz.300171,东富龙,机械设备,申万一级行业
2021-11-15,sz.300172,中电环保,公用事业,申万一级行业
2021-11-15,sz.300173,福能东方,机械设备,申万一级行业
2021-11-15,sz.300174,元力股份,化工,申万一级行业
2021-11-15,sz.300175,朗源股份,农林牧渔,申万一级行业
2021-11-15,sz.300176,派生科技,非银金融,申万一级行业
2021-11-15,sz.300177,中海达,计算机,申万一级行业
2021-11-15,sz.300178,*ST腾邦,休闲服务,申万一级行业
2021-11-15,sz.300179,四方达,机械设备,申万一级行业
2021-11-15,sz.300180,华峰超纤,化工,申万一级行业
2021-11-15,sz.300181,佐力药业,医药生物,申万一级行业
2021-11-15,sz.300182,捷成股份,传媒,申万一级行业
2021-11-15,sz.300183,东软载波,通信,申万一级行业
2021-11-15,sz.300184,力源信息,电子,申万一级行业
2021-11-15,sz.300185,通裕重工,电气设备,申万一级行业
2021-11-15,sz.300186,大华农,,申万一级行业
2021-11-15,sz.300187,永清环保,公用事业,申万一级行业
2021-11-15,sz.300188,美亚柏科,计算机,申万一级行业
2021-11-15,sz.300189,神农科技,农林牧渔,申万一级行业
2021-11-15,sz.300190,维尔利,公用事业,申万一级行业
2021-11-15,sz.300191,潜能恒信,采掘,申万一级行业
2021-11-15,sz.300192,科德教育,传媒,申万一级行业
2021-11-15,sz.300193,佳士科技,机械设备,申万一级行业
2021-11-15,sz.300194,福安药业,医药生物,申万一级行业
2021-11-15,sz.300195,长荣股份,机械设备,申万一级行业
2021-11-15,sz.300196,长海股份,化工,申万一级行业
2021-11-15,sz.300197,节能铁汉,建筑装饰,申万一级行业
2021-11-15,sz.300198,纳川股份,建筑材料,申万一级行业
2021-11-15,sz.300199,翰宇药业,医药生物,申万一级行业
2021-11-15,sz.300200,高盟新材,化工,申万一级行业
2021-11-15,sz.300201,海伦哲,机械设备,申万一级行业
2021-11-15,sz.300202,*ST聚龙,计算机,申万一级行业
2021-11-15,sz.300203,聚光科技,公用事业,申万一级行业
2021-11-15,sz.300204,舒泰神,医药生物,申万一级行业
2021-11-15,sz.300205,天喻信息,通信,申万一级行业
2021-11-15,sz.300206,理邦仪器,医药生物,申万一级行业
2021-11-15,sz.300207,欣旺达,电子,申万一级行业
2021-11-15,sz.300208,青岛中程,电气设备,申万一级行业
2021-11-15,sz.300209,天泽信息,计算机,申万一级行业
2021-11-15,sz.300210,森远股份,机械设备,申万一级行业
2021-11-15,sz.300211,亿通科技,通信,申万一级行业
2021-11-15,sz.300212,易华录,计算机,申万一级行业
2021-11-15,sz.300213,佳讯飞鸿,通信,申万一级行业
2021-11-15,sz.300214,日科化学,化工,申万一级行业
2021-11-15,sz.300215,电科院,电气设备,申万一级行业
2021-11-15,sz.300216,千山退,,申万一级行业
2021-11-15,sz.300217,东方电热,家用电器,申万一级行业
2021-11-15,sz.300218,安利股份,化工,申万一级行业
2021-11-15,sz.300219,鸿利智汇,电子,申万一级行业
2021-11-15,sz.300220,金运激光,电子,申万一级行业
2021-11-15,sz.300221,银禧科技,化工,申万一级行业
2021-11-15,sz.300222,科大智能,机械设备,申万一级行业
2021-11-15,sz.300223,北京君正,电子,申万一级行业
2021-11-15,sz.300224,正海磁材,有色金属,申万一级行业
2021-11-15,sz.300225,金力泰,化工,申万一级行业
2021-11-15,sz.300226,上海钢联,传媒,申万一级行业
2021-11-15,sz.300227,光韵达,电子,申万一级行业
2021-11-15,sz.300228,富瑞特装,机械设备,申万一级行业
2021-11-15,sz.300229,拓尔思,计算机,申万一级行业
2021-11-15,sz.300230,永利股份,化工,申万一级行业
2021-11-15,sz.300231,银信科技,计算机,申万一级行业
2021-11-15,sz.300232,洲明科技,电子,申万一级行业
2021-11-15,sz.300233,金城医药,医药生物,申万一级行业
2021-11-15,sz.300234,开尔新材,建筑材料,申万一级行业
2021-11-15,sz.300235,方直科技,计算机,申万一级行业
2021-11-15,sz.300236,上海新阳,化工,申万一级行业
2021-11-15,sz.300237,美晨生态,建筑装饰,申万一级行业
2021-11-15,sz.300238,冠昊生物,医药生物,申万一级行业
2021-11-15,sz.300239,东宝生物,医药生物,申万一级行业
2021-11-15,sz.300240,飞力达,交通运输,申万一级行业
2021-11-15,sz.300241,瑞丰光电,电子,申万一级行业
2021-11-15,sz.300242,佳云科技,传媒,申万一级行业
2021-11-15,sz.300243,瑞丰高材,化工,申万一级行业
2021-11-15,sz.300244,迪安诊断,医药生物,申万一级行业
2021-11-15,sz.300245,天玑科技,计算机,申万一级行业
2021-11-15,sz.300246,宝莱特,医药生物,申万一级行业
2021-11-15,sz.300247,融捷健康,家用电器,申万一级行业
2021-11-15,sz.300248,新开普,计算机,申万一级行业
2021-11-15,sz.300249,依米康,家用电器,申万一级行业
2021-11-15,sz.300250,初灵信息,计算机,申万一级行业
2021-11-15,sz.300251,光线传媒,传媒,申万一级行业
2021-11-15,sz.300252,金信诺,通信,申万一级行业
2021-11-15,sz.300253,卫宁健康,计算机,申万一级行业
2021-11-15,sz.300254,仟源医药,医药生物,申万一级行业
2021-11-15,sz.300255,常山药业,医药生物,申万一级行业
2021-11-15,sz.300256,*ST星星,电子,申万一级行业
2021-11-15,sz.300257,开山股份,机械设备,申万一级行业
2021-11-15,sz.300258,精锻科技,汽车,申万一级行业
2021-11-15,sz.300259,新天科技,机械设备,申万一级行业
2021-11-15,sz.300260,新莱应材,机械设备,申万一级行业
2021-11-15,sz.300261,雅本化学,化工,申万一级行业
2021-11-15,sz.300262,巴安水务,公用事业,申万一级行业
2021-11-15,sz.300263,隆华科技,公用事业,申万一级行业
2021-11-15,sz.300264,佳创视讯,计算机,申万一级行业
2021-11-15,sz.300265,通光线缆,电气设备,申万一级行业
2021-11-15,sz.300266,兴源环境,公用事业,申万一级行业
2021-11-15,sz.300267,尔康制药,医药生物,申万一级行业
2021-11-15,sz.300268,佳沃食品,农林牧渔,申万一级行业
2021-11-15,sz.300269,ST联建,传媒,申万一级行业
2021-11-15,sz.300270,中威电子,计算机,申万一级行业
2021-11-15,sz.300271,华宇软件,计算机,申万一级行业
2021-11-15,sz.300272,开能健康,家用电器,申万一级行业
2021-11-15,sz.300273,和佳医疗,医药生物,申万一级行业
2021-11-15,sz.300274,阳光电源,电气设备,申万一级行业
2021-11-15,sz.300275,梅安森,机械设备,申万一级行业
2021-11-15,sz.300276,三丰智能,机械设备,申万一级行业
2021-11-15,sz.300277,海联讯,计算机,申万一级行业
2021-11-15,sz.300278,*ST华昌,机械设备,申万一级行业
2021-11-15,sz.300279,和晶科技,电子,申万一级行业
2021-11-15,sz.300280,紫天科技,传媒,申万一级行业
2021-11-15,sz.300281,金明精机,机械设备,申万一级行业
2021-11-15,sz.300282,三盛教育,传媒,申万一级行业
2021-11-15,sz.300283,温州宏丰,电气设备,申万一级行业
2021-11-15,sz.300284,苏交科,建筑装饰,申万一级行业
2021-11-15,sz.300285,国瓷材料,化工,申万一级行业
2021-11-15,sz.300286,安科瑞,电气设备,申万一级行业
2021-11-15,sz.300287,飞利信,计算机,申万一级行业
2021-11-15,sz.300288,朗玛信息,计算机,申万一级行业
2021-11-15,sz.300289,利德曼,医药生物,申万一级行业
2021-11-15,sz.300290,荣科科技,计算机,申万一级行业
2021-11-15,sz.300291,华录百纳,传媒,申万一级行业
2021-11-15,sz.300292,吴通控股,传媒,申万一级行业
2021-11-15,sz.300293,蓝英装备,机械设备,申万一级行业
2021-11-15,sz.300294,博雅生物,医药生物,申万一级行业
2021-11-15,sz.300295,三六五网,传媒,申万一级行业
2021-11-15,sz.300296,利亚德,电子,申万一级行业
2021-11-15,sz.300297,蓝盾股份,计算机,申万一级行业
2021-11-15,sz.300298,三诺生物,医药生物,申万一级行业
2021-11-15,sz.300299,富春股份,传媒,申万一级行业
2021-11-15,sz.300300,海峡创新,计算机,申万一级行业
2021-11-15,sz.300301,长方集团,电子,申万一级行业
2021-11-15,sz.300302,同有科技,计算机,申万一级行业
2021-11-15,sz.300303,聚飞光电,电子,申万一级行业
2021-11-15,sz.300304,云意电气,汽车,申万一级行业
2021-11-15,sz.300305,裕兴股份,化工,申万一级行业
2021-11-15,sz.300306,远方信息,机械设备,申万一级行业
2021-11-15,sz.300307,慈星股份,机械设备,申万一级行业
2021-11-15,sz.300308,中际旭创,通信,申万一级行业
2021-11-15,sz.300309,吉艾科技,非银金融,申万一级行业
2021-11-15,sz.300310,宜通世纪,通信,申万一级行业
2021-11-15,sz.300311,任子行,计算机,申万一级行业
2021-11-15,sz.300312,*ST邦讯,通信,申万一级行业
2021-11-15,sz.300313,ST天山,农林牧渔,申万一级行业
2021-11-15,sz.300314,戴维医疗,医药生物,申万一级行业
2021-11-15,sz.300315,掌趣科技,传媒,申万一级行业
2021-11-15,sz.300316,晶盛机电,电气设备,申万一级行业
2021-11-15,sz.300317,珈伟新能,电气设备,申万一级行业
2021-11-15,sz.300318,博晖创新,医药生物,申万一级行业
2021-11-15,sz.300319,麦捷科技,电子,申万一级行业
2021-11-15,sz.300320,海达股份,化工,申万一级行业
2021-11-15,sz.300321,同大股份,化工,申万一级行业
2021-11-15,sz.300322,硕贝德,电子,申万一级行业
2021-11-15,sz.300323,华灿光电,电子,申万一级行业
2021-11-15,sz.300324,旋极信息,计算机,申万一级行业
2021-11-15,sz.300325,*ST德威,化工,申万一级行业
2021-11-15,sz.300326,凯利泰,医药生物,申万一级行业
2021-11-15,sz.300327,中颖电子,电子,申万一级行业
2021-11-15,sz.300328,宜安科技,有色金属,申万一级行业
2021-11-15,sz.300329,海伦钢琴,轻工制造,申万一级行业
2021-11-15,sz.300330,华虹计通,计算机,申万一级行业
2021-11-15,sz.300331,苏大维格,电子,申万一级行业
2021-11-15,sz.300332,天壕环境,公用事业,申万一级行业
2021-11-15,sz.300333,兆日科技,计算机,申万一级行业
2021-11-15,sz.300334,津膜科技,公用事业,申万一级行业
2021-11-15,sz.300335,迪森股份,公用事业,申万一级行业
2021-11-15,sz.300336,新文化,传媒,申万一级行业
2021-11-15,sz.300337,银邦股份,有色金属,申万一级行业
2021-11-15,sz.300338,开元教育,传媒,申万一级行业
2021-11-15,sz.300339,润和软件,计算机,申万一级行业
2021-11-15,sz.300340,科恒股份,电子,申万一级行业
2021-11-15,sz.300341,麦克奥迪,机械设备,申万一级行业
2021-11-15,sz.300342,天银机电,家用电器,申万一级行业
2021-11-15,sz.300343,联创股份,传媒,申万一级行业
2021-11-15,sz.300344,立方数科,计算机,申万一级行业
2021-11-15,sz.300345,华民股份,机械设备,申万一级行业
2021-11-15,sz.300346,南大光电,电子,申万一级行业
2021-11-15,sz.300347,泰格医药,医药生物,申万一级行业
2021-11-15,sz.300348,长亮科技,计算机,申万一级行业
2021-11-15,sz.300349,金卡智能,机械设备,申万一级行业
2021-11-15,sz.300350,华鹏飞,交通运输,申万一级行业
2021-11-15,sz.300351,永贵电器,机械设备,申万一级行业
2021-11-15,sz.300352,北信源,计算机,申万一级行业
2021-11-15,sz.300353,东土科技,通信,申万一级行业
2021-11-15,sz.300354,东华测试,机械设备,申万一级行业
2021-11-15,sz.300355,蒙草生态,建筑装饰,申万一级行业
2021-11-15,sz.300356,ST光一,电气设备,申万一级行业
2021-11-15,sz.300357,我武生物,医药生物,申万一级行业
2021-11-15,sz.300358,楚天科技,医药生物,申万一级行业
2021-11-15,sz.300359,全通教育,传媒,申万一级行业
2021-11-15,sz.300360,炬华科技,电气设备,申万一级行业
2021-11-15,sz.300362,天翔退,,申万一级行业
2021-11-15,sz.300363,博腾股份,医药生物,申万一级行业
2021-11-15,sz.300364,中文在线,传媒,申万一级行业
2021-11-15,sz.300365,恒华科技,计算机,申万一级行业
2021-11-15,sz.300366,创意信息,计算机,申万一级行业
2021-11-15,sz.300367,ST网力,计算机,申万一级行业
2021-11-15,sz.300368,汇金股份,计算机,申万一级行业
2021-11-15,sz.300369,绿盟科技,计算机,申万一级行业
2021-11-15,sz.300370,ST安控,机械设备,申万一级行业
2021-11-15,sz.300371,汇中股份,机械设备,申万一级行业
2021-11-15,sz.300372,欣泰退,,申万一级行业
2021-11-15,sz.300373,扬杰科技,电子,申万一级行业
2021-11-15,sz.300374,中铁装配,建筑材料,申万一级行业
2021-11-15,sz.300375,鹏翎股份,汽车,申万一级行业
2021-11-15,sz.300376,易事特,电气设备,申万一级行业
2021-11-15,sz.300377,赢时胜,计算机,申万一级行业
2021-11-15,sz.300378,鼎捷软件,计算机,申万一级行业
2021-11-15,sz.300379,东方通,计算机,申万一级行业
2021-11-15,sz.300380,安硕信息,计算机,申万一级行业
2021-11-15,sz.300381,溢多利,医药生物,申万一级行业
2021-11-15,sz.300382,斯莱克,机械设备,申万一级行业
2021-11-15,sz.300383,光环新网,通信,申万一级行业
2021-11-15,sz.300384,三联虹普,建筑装饰,申万一级行业
2021-11-15,sz.300385,雪浪环境,机械设备,申万一级行业
2021-11-15,sz.300386,飞天诚信,计算机,申万一级行业
2021-11-15,sz.300387,富邦股份,化工,申万一级行业
2021-11-15,sz.300388,节能国祯,公用事业,申万一级行业
2021-11-15,sz.300389,艾比森,电子,申万一级行业
2021-11-15,sz.300390,天华超净,电子,申万一级行业
2021-11-15,sz.300391,康跃科技,机械设备,申万一级行业
2021-11-15,sz.300392,腾信股份,传媒,申万一级行业
2021-11-15,sz.300393,中来股份,电气设备,申万一级行业
2021-11-15,sz.300394,天孚通信,通信,申万一级行业
2021-11-15,sz.300395,菲利华,有色金属,申万一级行业
2021-11-15,sz.300396,迪瑞医疗,医药生物,申万一级行业
2021-11-15,sz.300397,天和防务,国防军工,申万一级行业
2021-11-15,sz.300398,飞凯材料,化工,申万一级行业
2021-11-15,sz.300399,天利科技,计算机,申万一级行业
2021-11-15,sz.300400,劲拓股份,机械设备,申万一级行业
2021-11-15,sz.300401,花园生物,医药生物,申万一级行业
2021-11-15,sz.300402,宝色股份,机械设备,申万一级行业
2021-11-15,sz.300403,汉宇集团,家用电器,申万一级行业
2021-11-15,sz.300404,博济医药,医药生物,申万一级行业
2021-11-15,sz.300405,科隆股份,化工,申万一级行业
2021-11-15,sz.300406,九强生物,医药生物,申万一级行业
2021-11-15,sz.300407,凯发电气,电气设备,申万一级行业
2021-11-15,sz.300408,三环集团,电子,申万一级行业
2021-11-15,sz.300409,道氏技术,化工,申万一级行业
2021-11-15,sz.300410,正业科技,机械设备,申万一级行业
2021-11-15,sz.300411,金盾股份,机械设备,申万一级行业
2021-11-15,sz.300412,迦南科技,机械设备,申万一级行业
2021-11-15,sz.300413,芒果超媒,传媒,申万一级行业
2021-11-15,sz.300414,中光防雷,通信,申万一级行业
2021-11-15,sz.300415,伊之密,机械设备,申万一级行业
2021-11-15,sz.300416,苏试试验,机械设备,申万一级行业
2021-11-15,sz.300417,南华仪器,机械设备,申万一级行业
2021-11-15,sz.300418,昆仑万维,传媒,申万一级行业
2021-11-15,sz.300419,浩丰科技,计算机,申万一级行业
2021-11-15,sz.300420,五洋停车,机械设备,申万一级行业
2021-11-15,sz.300421,力星股份,机械设备,申万一级行业
2021-11-15,sz.300422,博世科,公用事业,申万一级行业
2021-11-15,sz.300423,昇辉科技,电气设备,申万一级行业
2021-11-15,sz.300424,航新科技,国防军工,申万一级行业
2021-11-15,sz.300425,中建环能,公用事业,申万一级行业
2021-11-15,sz.300426,唐德影视,传媒,申万一级行业
2021-11-15,sz.300427,红相股份,电气设备,申万一级行业
2021-11-15,sz.300428,立中集团,汽车,申万一级行业
2021-11-15,sz.300429,强力新材,化工,申万一级行业
2021-11-15,sz.300430,诚益通,机械设备,申万一级行业
2021-11-15,sz.300431,暴风退,,申万一级行业
2021-11-15,sz.300432,富临精工,汽车,申万一级行业
2021-11-15,sz.300433,蓝思科技,电子,申万一级行业
2021-11-15,sz.300434,金石亚药,医药生物,申万一级行业
2021-11-15,sz.300435,中泰股份,公用事业,申万一级行业
2021-11-15,sz.300436,广生堂,医药生物,申万一级行业
2021-11-15,sz.300437,清水源,化工,申万一级行业
2021-11-15,sz.300438,鹏辉能源,电气设备,申万一级行业
2021-11-15,sz.300439,美康生物,医药生物,申万一级行业
2021-11-15,sz.300440,运达科技,计算机,申万一级行业
2021-11-15,sz.300441,鲍斯股份,机械设备,申万一级行业
2021-11-15,sz.300442,普丽盛,机械设备,申万一级行业
2021-11-15,sz.300443,金雷股份,电气设备,申万一级行业
2021-11-15,sz.300444,双杰电气,电气设备,申万一级行业
2021-11-15,sz.300445,康斯特,机械设备,申万一级行业
2021-11-15,sz.300446,*ST乐材,化工,申万一级行业
2021-11-15,sz.300447,全信股份,电气设备,申万一级行业
2021-11-15,sz.300448,浩云科技,计算机,申万一级行业
2021-11-15,sz.300449,汉邦高科,计算机,申万一级行业
2021-11-15,sz.300450,先导智能,机械设备,申万一级行业
2021-11-15,sz.300451,创业慧康,计算机,申万一级行业
2021-11-15,sz.300452,山河药辅,医药生物,申万一级行业
2021-11-15,sz.300453,三鑫医疗,医药生物,申万一级行业
2021-11-15,sz.300454,深信服,计算机,申万一级行业
2021-11-15,sz.300455,康拓红外,计算机,申万一级行业
2021-11-15,sz.300456,赛微电子,电子,申万一级行业
2021-11-15,sz.300457,赢合科技,机械设备,申万一级行业
2021-11-15,sz.300458,全志科技,电子,申万一级行业
2021-11-15,sz.300459,汤姆猫,传媒,申万一级行业
2021-11-15,sz.300460,惠伦晶体,电子,申万一级行业
2021-11-15,sz.300461,田中精机,机械设备,申万一级行业
2021-11-15,sz.300462,华铭智能,计算机,申万一级行业
2021-11-15,sz.300463,迈克生物,医药生物,申万一级行业
2021-11-15,sz.300464,星徽股份,机械设备,申万一级行业
2021-11-15,sz.300465,高伟达,计算机,申万一级行业
2021-11-15,sz.300466,赛摩智能,电气设备,申万一级行业
2021-11-15,sz.300467,迅游科技,传媒,申万一级行业
2021-11-15,sz.300468,四方精创,计算机,申万一级行业
2021-11-15,sz.300469,信息发展,计算机,申万一级行业
2021-11-15,sz.300470,中密控股,机械设备,申万一级行业
2021-11-15,sz.300471,厚普股份,机械设备,申万一级行业
2021-11-15,sz.300472,新元科技,机械设备,申万一级行业
2021-11-15,sz.300473,德尔股份,汽车,申万一级行业
2021-11-15,sz.300474,景嘉微,国防军工,申万一级行业
2021-11-15,sz.300475,香农芯创,家用电器,申万一级行业
2021-11-15,sz.300476,胜宏科技,电子,申万一级行业
2021-11-15,sz.300477,合纵科技,电气设备,申万一级行业
2021-11-15,sz.300478,杭州高新,化工,申万一级行业
2021-11-15,sz.300479,神思电子,计算机,申万一级行业
2021-11-15,sz.300480,光力科技,机械设备,申万一级行业
2021-11-15,sz.300481,濮阳惠成,化工,申万一级行业
2021-11-15,sz.300482,万孚生物,医药生物,申万一级行业
2021-11-15,sz.300483,首华燃气,机械设备,申万一级行业
2021-11-15,sz.300484,蓝海华腾,电气设备,申万一级行业
2021-11-15,sz.300485,赛升药业,医药生物,申万一级行业
2021-11-15,sz.300486,东杰智能,机械设备,申万一级行业
2021-11-15,sz.300487,蓝晓科技,化工,申万一级行业
2021-11-15,sz.300488,恒锋工具,机械设备,申万一级行业
2021-11-15,sz.300489,中飞股份,有色金属,申万一级行业
2021-11-15,sz.300490,华自科技,电气设备,申万一级行业
2021-11-15,sz.300491,通合科技,电气设备,申万一级行业
2021-11-15,sz.300492,华图山鼎,建筑装饰,申万一级行业
2021-11-15,sz.300493,润欣科技,电子,申万一级行业
2021-11-15,sz.300494,盛天网络,传媒,申万一级行业
2021-11-15,sz.300495,*ST美尚,建筑装饰,申万一级行业
2021-11-15,sz.300496,中科创达,计算机,申万一级行业
2021-11-15,sz.300497,富祥药业,医药生物,申万一级行业
2021-11-15,sz.300498,温氏股份,农林牧渔,申万一级行业
2021-11-15,sz.300499,高澜股份,机械设备,申万一级行业
2021-11-15,sz.300500,启迪设计,建筑装饰,申万一级行业
2021-11-15,sz.300501,海顺新材,轻工制造,申万一级行业
2021-11-15,sz.300502,新易盛,通信,申万一级行业
2021-11-15,sz.300503,昊志机电,机械设备,申万一级行业
2021-11-15,sz.300504,天邑股份,通信,申万一级行业
2021-11-15,sz.300505,川金诺,化工,申万一级行业
2021-11-15,sz.300506,名家汇,建筑装饰,申万一级行业
2021-11-15,sz.300507,苏奥传感,汽车,申万一级行业
2021-11-15,sz.300508,维宏股份,计算机,申万一级行业
2021-11-15,sz.300509,新美星,机械设备,申万一级行业
2021-11-15,sz.300510,金冠股份,电气设备,申万一级行业
2021-11-15,sz.300511,雪榕生物,农林牧渔,申万一级行业
2021-11-15,sz.300512,中亚股份,机械设备,申万一级行业
2021-11-15,sz.300513,恒实科技,通信,申万一级行业
2021-11-15,sz.300514,友讯达,电气设备,申万一级行业
2021-11-15,sz.300515,三德科技,机械设备,申万一级行业
2021-11-15,sz.300516,久之洋,电子,申万一级行业
2021-11-15,sz.300517,海波重科,建筑装饰,申万一级行业
2021-11-15,sz.300518,盛讯达,传媒,申万一级行业
2021-11-15,sz.300519,新光药业,医药生物,申万一级行业
2021-11-15,sz.300520,科大国创,计算机,申万一级行业
2021-11-15,sz.300521,爱司凯,机械设备,申万一级行业
2021-11-15,sz.300522,世名科技,化工,申万一级行业
2021-11-15,sz.300523,辰安科技,计算机,申万一级行业
2021-11-15,sz.300525,博思软件,计算机,申万一级行业
2021-11-15,sz.300526,中潜股份,纺织服装,申万一级行业
2021-11-15,sz.300527,中船应急,国防军工,申万一级行业
2021-11-15,sz.300528,幸福蓝海,传媒,申万一级行业
2021-11-15,sz.300529,健帆生物,医药生物,申万一级行业
2021-11-15,sz.300530,*ST达志,化工,申万一级行业
2021-11-15,sz.300531,优博讯,通信,申万一级行业
2021-11-15,sz.300532,今天国际,计算机,申万一级行业
2021-11-15,sz.300533,冰川网络,传媒,申万一级行业
2021-11-15,sz.300534,陇神戎发,医药生物,申万一级行业
2021-11-15,sz.300535,达威股份,化工,申万一级行业
2021-11-15,sz.300536,农尚环境,建筑装饰,申万一级行业
2021-11-15,sz.300537,广信材料,化工,申万一级行业
2021-11-15,sz.300538,同益股份,化工,申万一级行业
2021-11-15,sz.300539,横河精密,化工,申万一级行业
2021-11-15,sz.300540,深冷股份,机械设备,申万一级行业
2021-11-15,sz.300541,先进数通,计算机,申万一级行业
2021-11-15,sz.300542,新晨科技,计算机,申万一级行业
2021-11-15,sz.300543,朗科智能,电子,申万一级行业
2021-11-15,sz.300545,联得装备,电子,申万一级行业
2021-11-15,sz.300546,雄帝科技,计算机,申万一级行业
2021-11-15,sz.300547,川环科技,汽车,申万一级行业
2021-11-15,sz.300548,博创科技,通信,申万一级行业
2021-11-15,sz.300549,优德精密,机械设备,申万一级行业
2021-11-15,sz.300550,和仁科技,计算机,申万一级行业
2021-11-15,sz.300551,古鳌科技,计算机,申万一级行业
2021-11-15,sz.300552,万集科技,计算机,申万一级行业
2021-11-15,sz.300553,集智股份,机械设备,申万一级行业
2021-11-15,sz.300554,三超新材,机械设备,申万一级行业
2021-11-15,sz.300555,路通视信,通信,申万一级行业
2021-11-15,sz.300556,丝路视觉,计算机,申万一级行业
2021-11-15,sz.300557,理工光科,机械设备,申万一级行业
2021-11-15,sz.300558,贝达药业,医药生物,申万一级行业
2021-11-15,sz.300559,佳发教育,计算机,申万一级行业
